number,count,title,url
32181,1,BIP-777 (GPR) The Great Poker Restoration: Add the poker client back to bitcoin,https://github.com/bitcoin/bitcoin/pull/32181
32302,1,"ci: Temporarily revert ""Drop bench -priority-level in win cross CI""",https://github.com/bitcoin/bitcoin/pull/32302
32617,1,[Draft/POC] Add secp256k1-based HPKE (Hybrid Public Key Encryption) For Payjoin v2,https://github.com/bitcoin/bitcoin/pull/32617
33905,1,ci: Consistenly only cache on the default branch,https://github.com/bitcoin/bitcoin/pull/33905
31492,1,Execute Discover() when bind=0.0.0.0 or :: is set,https://github.com/bitcoin/bitcoin/pull/31492
32601,1,test: Fix `system_tests/run_command` test,https://github.com/bitcoin/bitcoin/pull/32601
28488,1,p2p: Evict outbound peers with high minFeeRate,https://github.com/bitcoin/bitcoin/pull/28488
31353,2,"rpc, cli: add getbalances#total, and use it for -getinfo",https://github.com/bitcoin/bitcoin/pull/31353
32343,1,common: Close non-std fds before exec in RunCommandJSON,https://github.com/bitcoin/bitcoin/pull/32343
31580,2,test: Remove non-portable IPv6 test,https://github.com/bitcoin/bitcoin/pull/31580
33745,1,mining: check witness commitment in submitBlock,https://github.com/bitcoin/bitcoin/pull/33745
32857,1,wallet: allow skipping script paths,https://github.com/bitcoin/bitcoin/pull/32857
31282,1,refactor: Make node_id a const& in RemoveBlockRequest,https://github.com/bitcoin/bitcoin/pull/31282
31328,1,test: locking -testdatadir when not specified and then deleting lock and dir at end of test,https://github.com/bitcoin/bitcoin/pull/31328
32787,1,bench: reduces unnecessary big vector definition,https://github.com/bitcoin/bitcoin/pull/32787
31847,1,[WIP] build: name install targets as components,https://github.com/bitcoin/bitcoin/pull/31847
32046,1,[29.x] bump to v29.0rc1,https://github.com/bitcoin/bitcoin/pull/32046
30997,36,build: Switch to Qt 6,https://github.com/bitcoin/bitcoin/pull/30997
32553,1,wallet: Fix logging of wallet version,https://github.com/bitcoin/bitcoin/pull/32553
19480,1,build: Only use `@` prefix for `echo` command in Makefiles,https://github.com/bitcoin/bitcoin/pull/19480
32380,4,Modernize use of UTF-8 in Windows code,https://github.com/bitcoin/bitcoin/pull/32380
33968,1,ci: remove `doc/release-notes.md` from lint-spelling.py,https://github.com/bitcoin/bitcoin/pull/33968
33211,1,test: modify logging_filesize_rate_limit params,https://github.com/bitcoin/bitcoin/pull/33211
32400,4,random: Use modern Windows randomness functions,https://github.com/bitcoin/bitcoin/pull/32400
32396,10,cmake: Add application manifests when cross-compiling for Windows,https://github.com/bitcoin/bitcoin/pull/32396
31410,4,qa: Fix `wallet_multiwallet.py`,https://github.com/bitcoin/bitcoin/pull/31410
33138,1,ci: Pass CI_FAILFAST_TEST_LEAVE_DANGLING into container,https://github.com/bitcoin/bitcoin/pull/33138
32729,1,"test,refactor: extract script template helpers & widen sigop count coverage",https://github.com/bitcoin/bitcoin/pull/32729
31806,1,fuzz: coinselection: cover `SetBumpFeeDiscount`,https://github.com/bitcoin/bitcoin/pull/31806
34079,1,kernel: Remove non-kernel module includes,https://github.com/bitcoin/bitcoin/pull/34079
32841,1,feature_taproot: sample tx version border values more,https://github.com/bitcoin/bitcoin/pull/32841
13472,1,[devtools translations] catch invalid specifiers,https://github.com/bitcoin/bitcoin/pull/13472
33494,2,depends: Update URL for `qrencode` package source tarball,https://github.com/bitcoin/bitcoin/pull/33494
32006,1,docs: remove passing CI section in guidelines for PR merging as it's common sense,https://github.com/bitcoin/bitcoin/pull/32006
33247,11,build: Remove CMAKE_SKIP_BUILD_RPATH and SKIP_BUILD_RPATH settings,https://github.com/bitcoin/bitcoin/pull/33247
33302,2,ci: disable cirrus cache in 32bit arm job,https://github.com/bitcoin/bitcoin/pull/33302
32513,1,ci: remove 3rd party js from windows dll gha job,https://github.com/bitcoin/bitcoin/pull/32513
32397,3,doc: Add hint about avoiding spaces in paths when building on Windows,https://github.com/bitcoin/bitcoin/pull/32397
33139,2,Add Docker support with multi-arch build and user permissions handling,https://github.com/bitcoin/bitcoin/pull/33139
